feature,n,bullish_count,bullish_rate,baseline,lift,wilson_low,wilson_high,feature_family,machine
241.4190155955763 + 312.13280855155773 + 68.12691994677573,0,0,,0.4,,,,phase,077
33.2940155955763 + 340.25780855155773 + 208.75191994677573,0,0,,0.48333333333333334,,,,phase,049
33.2940155955763 + 340.25780855155773 + 208.75191994677573,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
33.2940155955763 + 340.25780855155773 + 208.75191994677573,0,0,,0.5666666666666667,,,,phase,075
33.2940155955763 + 340.25780855155773 + 208.75191994677573,0,0,,0.4,,,,phase,077
185.1690155955763 + 8.38280855155773 + 349.37691994677584,0,0,,0.48333333333333334,,,,phase,049
185.1690155955763 + 8.38280855155773 + 349.37691994677584,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
185.1690155955763 + 8.38280855155773 + 349.37691994677584,0,0,,0.5666666666666667,,,,phase,075
185.1690155955763 + 8.38280855155773 + 349.37691994677584,0,0,,0.4,,,,phase,077
337.0440155955762 + 36.50780855155773 + 130.00191994677573,0,0,,0.48333333333333334,,,,phase,049
337.0440155955762 + 36.50780855155773 + 130.00191994677573,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
337.0440155955762 + 36.50780855155773 + 130.00191994677573,0,0,,0.5666666666666667,,,,phase,075
337.0440155955762 + 36.50780855155773 + 130.00191994677573,0,0,,0.4,,,,phase,077
128.91901559557618 + 64.63280855155773 + 270.62691994677596,0,0,,0.48333333333333334,,,,phase,049
128.91901559557618 + 64.63280855155773 + 270.62691994677596,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
128.91901559557618 + 64.63280855155773 + 270.62691994677596,0,0,,0.5666666666666667,,,,phase,075
128.91901559557618 + 64.63280855155773 + 270.62691994677596,0,0,,0.4,,,,phase,077
280.7940155955764 + 92.75780855155779 + 51.25191994677584,0,0,,0.48333333333333334,,,,phase,049
280.7940155955764 + 92.75780855155779 + 51.25191994677584,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
280.7940155955764 + 92.75780855155779 + 51.25191994677584,0,0,,0.5666666666666667,,,,phase,075
280.7940155955764 + 92.75780855155779 + 51.25191994677584,0,0,,0.4,,,,phase,077
72.66901559557641 + 120.88280855155779 + 191.87691994677562,0,0,,0.48333333333333334,,,,phase,049
72.66901559557641 + 120.88280855155779 + 191.87691994677562,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
72.66901559557641 + 120.88280855155779 + 191.87691994677562,0,0,,0.5666666666666667,,,,phase,075
72.66901559557641 + 120.88280855155779 + 191.87691994677562,0,0,,0.4,,,,phase,077
224.5440155955764 + 149.0078085515578 + 332.50191994677584,0,0,,0.48333333333333334,,,,phase,049
224.5440155955764 + 149.0078085515578 + 332.50191994677584,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
224.5440155955764 + 149.0078085515578 + 332.50191994677584,0,0,,0.5666666666666667,,,,phase,075
224.5440155955764 + 149.0078085515578 + 332.50191994677584,0,0,,0.4,,,,phase,077
16.419015595576184 + 177.1328085515578 + 113.12691994677584,0,0,,0.48333333333333334,,,,phase,049
16.419015595576184 + 177.1328085515578 + 113.12691994677584,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
16.419015595576184 + 177.1328085515578 + 113.12691994677584,0,0,,0.5666666666666667,,,,phase,075
16.419015595576184 + 177.1328085515578 + 113.12691994677584,0,0,,0.4,,,,phase,077
168.2940155955764 + 205.25780855155767 + 253.75191994677562,0,0,,0.48333333333333334,,,,phase,049
168.2940155955764 + 205.25780855155767 + 253.75191994677562,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
168.2940155955764 + 205.25780855155767 + 253.75191994677562,0,0,,0.5666666666666667,,,,phase,075
168.2940155955764 + 205.25780855155767 + 253.75191994677562,0,0,,0.4,,,,phase,077
320.1690155955762 + 233.3828085515578 + 34.37691994677607,0,0,,0.48333333333333334,,,,phase,049
320.1690155955762 + 233.3828085515578 + 34.37691994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
320.1690155955762 + 233.3828085515578 + 34.37691994677607,0,0,,0.5666666666666667,,,,phase,075
320.1690155955762 + 233.3828085515578 + 34.37691994677607,0,0,,0.4,,,,phase,077
112.04401559557573 + 261.5078085515577 + 175.00191994677607,0,0,,0.48333333333333334,,,,phase,049
112.04401559557573 + 261.5078085515577 + 175.00191994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
112.04401559557573 + 261.5078085515577 + 175.00191994677607,0,0,,0.5666666666666667,,,,phase,075
112.04401559557573 + 261.5078085515577 + 175.00191994677607,0,0,,0.4,,,,phase,077
263.9190155955762 + 289.6328085515578 + 315.6269199467756,0,0,,0.48333333333333334,,,,phase,049
263.9190155955762 + 289.6328085515578 + 315.6269199467756,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
263.9190155955762 + 289.6328085515578 + 315.6269199467756,0,0,,0.5666666666666667,,,,phase,075
263.9190155955762 + 289.6328085515578 + 315.6269199467756,0,0,,0.4,,,,phase,077
55.79401559557573 + 317.7578085515577 + 96.25191994677562,0,0,,0.48333333333333334,,,,phase,049
55.79401559557573 + 317.7578085515577 + 96.25191994677562,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
55.79401559557573 + 317.7578085515577 + 96.25191994677562,0,0,,0.5666666666666667,,,,phase,075
55.79401559557573 + 317.7578085515577 + 96.25191994677562,0,0,,0.4,,,,phase,077
207.66901559557618 + 345.8828085515578 + 236.87691994677562,0,0,,0.48333333333333334,,,,phase,049
207.66901559557618 + 345.8828085515578 + 236.87691994677562,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
207.66901559557618 + 345.8828085515578 + 236.87691994677562,0,0,,0.5666666666666667,,,,phase,075
207.66901559557618 + 345.8828085515578 + 236.87691994677562,0,0,,0.4,,,,phase,077
359.5440155955762 + 14.007808551557673 + 17.501919946775615,0,0,,0.48333333333333334,,,,phase,049
359.5440155955762 + 14.007808551557673 + 17.501919946775615,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
359.5440155955762 + 14.007808551557673 + 17.501919946775615,0,0,,0.5666666666666667,,,,phase,075
359.5440155955762 + 14.007808551557673 + 17.501919946775615,0,0,,0.4,,,,phase,077
151.41901559557573 + 42.13280855155779 + 158.12691994677607,0,0,,0.48333333333333334,,,,phase,049
151.41901559557573 + 42.13280855155779 + 158.12691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
151.41901559557573 + 42.13280855155779 + 158.12691994677607,0,0,,0.5666666666666667,,,,phase,075
151.41901559557573 + 42.13280855155779 + 158.12691994677607,0,0,,0.4,,,,phase,077
303.2940155955762 + 70.25780855155779 + 298.75191994677607,0,0,,0.48333333333333334,,,,phase,049
303.2940155955762 + 70.25780855155779 + 298.75191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
303.2940155955762 + 70.25780855155779 + 298.75191994677607,0,0,,0.5666666666666667,,,,phase,075
303.2940155955762 + 70.25780855155779 + 298.75191994677607,0,0,,0.4,,,,phase,077
95.16901559557573 + 98.38280855155779 + 79.37691994677562,0,0,,0.48333333333333334,,,,phase,049
95.16901559557573 + 98.38280855155779 + 79.37691994677562,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
95.16901559557573 + 98.38280855155779 + 79.37691994677562,0,0,,0.5666666666666667,,,,phase,075
95.16901559557573 + 98.38280855155779 + 79.37691994677562,0,0,,0.4,,,,phase,077
247.04401559557573 + 126.50780855155779 + 220.00191994677562,0,0,,0.48333333333333334,,,,phase,049
247.04401559557573 + 126.50780855155779 + 220.00191994677562,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
247.04401559557573 + 126.50780855155779 + 220.00191994677562,0,0,,0.5666666666666667,,,,phase,075
247.04401559557573 + 126.50780855155779 + 220.00191994677562,0,0,,0.4,,,,phase,077
38.919015595576184 + 154.6328085515579 + 0.6269199467756152,0,0,,0.48333333333333334,,,,phase,049
38.919015595576184 + 154.6328085515579 + 0.6269199467756152,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
38.919015595576184 + 154.6328085515579 + 0.6269199467756152,0,0,,0.5666666666666667,,,,phase,075
38.919015595576184 + 154.6328085515579 + 0.6269199467756152,0,0,,0.4,,,,phase,077
190.79401559557573 + 182.7578085515578 + 141.25191994677562,0,0,,0.48333333333333334,,,,phase,049
190.79401559557573 + 182.7578085515578 + 141.25191994677562,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
190.79401559557573 + 182.7578085515578 + 141.25191994677562,0,0,,0.5666666666666667,,,,phase,075
190.79401559557573 + 182.7578085515578 + 141.25191994677562,0,0,,0.4,,,,phase,077
342.6690155955762 + 210.88280855155767 + 281.87691994677607,0,0,,0.48333333333333334,,,,phase,049
342.6690155955762 + 210.88280855155767 + 281.87691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
342.6690155955762 + 210.88280855155767 + 281.87691994677607,0,0,,0.5666666666666667,,,,phase,075
342.6690155955762 + 210.88280855155767 + 281.87691994677607,0,0,,0.4,,,,phase,077
134.54401559557664 + 239.0078085515578 + 62.50191994677607,0,0,,0.48333333333333334,,,,phase,049
134.54401559557664 + 239.0078085515578 + 62.50191994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
134.54401559557664 + 239.0078085515578 + 62.50191994677607,0,0,,0.5666666666666667,,,,phase,075
134.54401559557664 + 239.0078085515578 + 62.50191994677607,0,0,,0.4,,,,phase,077
286.41901559557664 + 267.1328085515577 + 203.12691994677607,0,0,,0.48333333333333334,,,,phase,049
286.41901559557664 + 267.1328085515577 + 203.12691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
286.41901559557664 + 267.1328085515577 + 203.12691994677607,0,0,,0.5666666666666667,,,,phase,075
286.41901559557664 + 267.1328085515577 + 203.12691994677607,0,0,,0.4,,,,phase,077
78.29401559557664 + 295.2578085515578 + 343.7519199467765,0,0,,0.48333333333333334,,,,phase,049
78.29401559557664 + 295.2578085515578 + 343.7519199467765,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
78.29401559557664 + 295.2578085515578 + 343.7519199467765,0,0,,0.5666666666666667,,,,phase,075
78.29401559557664 + 295.2578085515578 + 343.7519199467765,0,0,,0.4,,,,phase,077
230.16901559557664 + 323.3828085515577 + 124.37691994677562,0,0,,0.48333333333333334,,,,phase,049
230.16901559557664 + 323.3828085515577 + 124.37691994677562,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
230.16901559557664 + 323.3828085515577 + 124.37691994677562,0,0,,0.5666666666666667,,,,phase,075
230.16901559557664 + 323.3828085515577 + 124.37691994677562,0,0,,0.4,,,,phase,077
22.04401559557664 + 351.5078085515579 + 265.00191994677607,0,0,,0.48333333333333334,,,,phase,049
22.04401559557664 + 351.5078085515579 + 265.00191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
22.04401559557664 + 351.5078085515579 + 265.00191994677607,0,0,,0.5666666666666667,,,,phase,075
22.04401559557664 + 351.5078085515579 + 265.00191994677607,0,0,,0.4,,,,phase,077
173.91901559557664 + 19.632808551557673 + 45.62691994677607,0,0,,0.48333333333333334,,,,phase,049
173.91901559557664 + 19.632808551557673 + 45.62691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
173.91901559557664 + 19.632808551557673 + 45.62691994677607,0,0,,0.5666666666666667,,,,phase,075
173.91901559557664 + 19.632808551557673 + 45.62691994677607,0,0,,0.4,,,,phase,077
325.79401559557664 + 47.7578085515579 + 186.25191994677607,0,0,,0.48333333333333334,,,,phase,049
325.79401559557664 + 47.7578085515579 + 186.25191994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
325.79401559557664 + 47.7578085515579 + 186.25191994677607,0,0,,0.5666666666666667,,,,phase,075
325.79401559557664 + 47.7578085515579 + 186.25191994677607,0,0,,0.4,,,,phase,077
117.66901559557664 + 75.88280855155767 + 326.87691994677607,0,0,,0.48333333333333334,,,,phase,049
117.66901559557664 + 75.88280855155767 + 326.87691994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
117.66901559557664 + 75.88280855155767 + 326.87691994677607,0,0,,0.5666666666666667,,,,phase,075
117.66901559557664 + 75.88280855155767 + 326.87691994677607,0,0,,0.4,,,,phase,077
269.54401559557664 + 104.0078085515579 + 107.50191994677607,0,0,,0.48333333333333334,,,,phase,049
269.54401559557664 + 104.0078085515579 + 107.50191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
269.54401559557664 + 104.0078085515579 + 107.50191994677607,0,0,,0.5666666666666667,,,,phase,075
269.54401559557664 + 104.0078085515579 + 107.50191994677607,0,0,,0.4,,,,phase,077
61.41901559557664 + 132.13280855155767 + 248.12691994677607,0,0,,0.48333333333333334,,,,phase,049
61.41901559557664 + 132.13280855155767 + 248.12691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
61.41901559557664 + 132.13280855155767 + 248.12691994677607,0,0,,0.5666666666666667,,,,phase,075
61.41901559557664 + 132.13280855155767 + 248.12691994677607,0,0,,0.4,,,,phase,077
213.29401559557664 + 160.2578085515579 + 28.75191994677607,0,0,,0.48333333333333334,,,,phase,049
213.29401559557664 + 160.2578085515579 + 28.75191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
213.29401559557664 + 160.2578085515579 + 28.75191994677607,0,0,,0.5666666666666667,,,,phase,075
213.29401559557664 + 160.2578085515579 + 28.75191994677607,0,0,,0.4,,,,phase,077
5.169015595576639 + 188.38280855155767 + 169.37691994677607,0,0,,0.48333333333333334,,,,phase,049
5.169015595576639 + 188.38280855155767 + 169.37691994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
5.169015595576639 + 188.38280855155767 + 169.37691994677607,0,0,,0.5666666666666667,,,,phase,075
5.169015595576639 + 188.38280855155767 + 169.37691994677607,0,0,,0.4,,,,phase,077
157.04401559557664 + 216.5078085515579 + 310.00191994677607,0,0,,0.48333333333333334,,,,phase,049
157.04401559557664 + 216.5078085515579 + 310.00191994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
157.04401559557664 + 216.5078085515579 + 310.00191994677607,0,0,,0.5666666666666667,,,,phase,075
157.04401559557664 + 216.5078085515579 + 310.00191994677607,0,0,,0.4,,,,phase,077
308.91901559557664 + 244.63280855155767 + 90.62691994677607,0,0,,0.48333333333333334,,,,phase,049
308.91901559557664 + 244.63280855155767 + 90.62691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
308.91901559557664 + 244.63280855155767 + 90.62691994677607,0,0,,0.5666666666666667,,,,phase,075
308.91901559557664 + 244.63280855155767 + 90.62691994677607,0,0,,0.4,,,,phase,077
100.79401559557664 + 272.7578085515579 + 231.25191994677607,0,0,,0.48333333333333334,,,,phase,049
100.79401559557664 + 272.7578085515579 + 231.25191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
100.79401559557664 + 272.7578085515579 + 231.25191994677607,0,0,,0.5666666666666667,,,,phase,075
100.79401559557664 + 272.7578085515579 + 231.25191994677607,0,0,,0.4,,,,phase,077
252.66901559557664 + 300.8828085515577 + 11.87691994677607,0,0,,0.48333333333333334,,,,phase,049
252.66901559557664 + 300.8828085515577 + 11.87691994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
252.66901559557664 + 300.8828085515577 + 11.87691994677607,0,0,,0.5666666666666667,,,,phase,075
252.66901559557664 + 300.8828085515577 + 11.87691994677607,0,0,,0.4,,,,phase,077
44.54401559557664 + 329.0078085515579 + 152.50191994677607,0,0,,0.48333333333333334,,,,phase,049
44.54401559557664 + 329.0078085515579 + 152.50191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
44.54401559557664 + 329.0078085515579 + 152.50191994677607,0,0,,0.5666666666666667,,,,phase,075
44.54401559557664 + 329.0078085515579 + 152.50191994677607,0,0,,0.4,,,,phase,077
196.41901559557664 + 357.1328085515577 + 293.12691994677607,0,0,,0.48333333333333334,,,,phase,049
196.41901559557664 + 357.1328085515577 + 293.12691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
196.41901559557664 + 357.1328085515577 + 293.12691994677607,0,0,,0.5666666666666667,,,,phase,075
196.41901559557664 + 357.1328085515577 + 293.12691994677607,0,0,,0.4,,,,phase,077
348.29401559557573 + 25.2578085515579 + 73.75191994677607,0,0,,0.48333333333333334,,,,phase,049
348.29401559557573 + 25.2578085515579 + 73.75191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
348.29401559557573 + 25.2578085515579 + 73.75191994677607,0,0,,0.5666666666666667,,,,phase,075
348.29401559557573 + 25.2578085515579 + 73.75191994677607,0,0,,0.4,,,,phase,077
140.16901559557664 + 53.3828085515579 + 214.37691994677607,0,0,,0.48333333333333334,,,,phase,049
140.16901559557664 + 53.3828085515579 + 214.37691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
140.16901559557664 + 53.3828085515579 + 214.37691994677607,0,0,,0.5666666666666667,,,,phase,075
140.16901559557664 + 53.3828085515579 + 214.37691994677607,0,0,,0.4,,,,phase,077
292.04401559557664 + 81.5078085515579 + 355.00191994677607,0,0,,0.48333333333333334,,,,phase,049
292.04401559557664 + 81.5078085515579 + 355.00191994677607,1,1,1.0,0.5166666666666667,0.4833333333333333,0.20654329147389294,1.0,phase,056
292.04401559557664 + 81.5078085515579 + 355.00191994677607,0,0,,0.5666666666666667,,,,phase,075
292.04401559557664 + 81.5078085515579 + 355.00191994677607,0,0,,0.4,,,,phase,077
83.91901559557664 + 109.6328085515579 + 135.62691994677607,0,0,,0.48333333333333334,,,,phase,049
83.91901559557664 + 109.6328085515579 + 135.62691994677607,1,0,0.0,0.5166666666666667,-0.5166666666666667,0.0,0.7934567085261071,phase,056
83.91901559557664 + 109.6328085515579 + 135.62691994677607,0,0,,0.5666666666666667,,,,phase,075
83.91901559557664 + 109.6328085515579 + 135.62691994677607,0,0,,0.4,,,,phase,077
235.79401559557573 + 137.75780855155767 + 276.25191994677607,0,0,,0.48333333333333334,,,,phase,049
