time,minute,machine,group,value,delta_5m,delta_10m,delta_30m
20:05,1205,0061,g7,-4978,0,0,-445
20:10,1210,0061,g7,-4978,0,0,-445
20:15,1215,0061,g7,-4978,0,0,0
20:20,1220,0061,g7,-4978,0,0,0
20:25,1225,0061,g7,-4978,0,0,0
20:30,1230,0061,g7,0,4978,4978,4978
20:35,1235,0061,g7,0,0,4978,4978
20:40,1240,0061,g7,0,0,0,4978
20:45,1245,0061,g7,-622,-622,-622,4356
20:50,1250,0061,g7,-622,0,-622,4356
20:55,1255,0061,g7,-622,0,0,4356
21:00,1260,0061,g7,-622,0,0,-622
21:05,1265,0061,g7,-622,0,0,-622
21:10,1270,0061,g7,-622,0,0,-622
21:15,1275,0061,g7,-622,0,0,0
21:20,1280,0061,g7,-622,0,0,0
21:25,1285,0061,g7,-622,0,0,0
21:30,1290,0061,g7,172,794,794,794
21:35,1295,0061,g7,172,0,794,794
21:40,1300,0061,g7,172,0,0,794
21:45,1305,0061,g7,6207,6035,6035,6829
21:50,1310,0061,g7,6207,0,6035,6829
21:55,1315,0061,g7,6207,0,0,6829
22:00,1320,0061,g7,6207,0,0,6035
22:05,1325,0061,g7,6207,0,0,6035
22:10,1330,0061,g7,6207,0,0,6035
22:15,1335,0061,g7,6207,0,0,0
22:20,1340,0061,g7,6207,0,0,0
22:25,1345,0061,g7,6207,0,0,0
22:30,1350,0061,g7,6983,776,776,776
22:35,1355,0061,g7,6983,0,776,776
22:40,1360,0061,g7,6983,0,0,776
22:45,1365,0061,g7,6983,0,0,776
22:50,1370,0061,g7,6983,0,0,776
22:55,1375,0061,g7,6983,0,0,776
23:00,1380,0061,g7,6983,0,0,0
23:05,1385,0061,g7,6983,0,0,0
23:10,1390,0061,g7,6983,0,0,0
23:15,1395,0061,g7,6983,0,0,0
23:16,1396,0061,g7,6983,,,
23:20,1400,0061,g7,6983,0,0,0
09:00,540,0062,g8,0,,,
09:05,545,0062,g8,0,0,,
09:10,550,0062,g8,0,0,0,
09:15,555,0062,g8,0,0,0,
09:20,560,0062,g8,0,0,0,
09:25,565,0062,g8,0,0,0,
09:30,570,0062,g8,0,0,0,0
09:35,575,0062,g8,0,0,0,0
09:40,580,0062,g8,0,0,0,0
09:45,585,0062,g8,0,0,0,0
09:50,590,0062,g8,0,0,0,0
09:55,595,0062,g8,0,0,0,0
10:00,600,0062,g8,0,0,0,0
10:05,605,0062,g8,0,0,0,0
10:10,610,0062,g8,0,0,0,0
10:15,615,0062,g8,0,0,0,0
10:20,620,0062,g8,0,0,0,0
10:25,625,0062,g8,0,0,0,0
10:30,630,0062,g8,0,0,0,0
10:35,635,0062,g8,0,0,0,0
10:40,640,0062,g8,0,0,0,0
10:45,645,0062,g8,0,0,0,0
10:50,650,0062,g8,0,0,0,0
10:55,655,0062,g8,0,0,0,0
11:00,660,0062,g8,0,0,0,0
11:05,665,0062,g8,0,0,0,0
11:10,670,0062,g8,0,0,0,0
11:15,675,0062,g8,0,0,0,0
11:20,680,0062,g8,0,0,0,0
11:25,685,0062,g8,0,0,0,0
11:30,690,0062,g8,690,690,690,690
11:35,695,0062,g8,690,0,690,690
11:40,700,0062,g8,690,0,0,690
11:45,705,0062,g8,4828,4138,4138,4828
11:50,710,0062,g8,4828,0,4138,4828
11:55,715,0062,g8,4828,0,0,4828
12:00,720,0062,g8,4828,0,0,4138
12:05,725,0062,g8,4828,0,0,4138
12:10,730,0062,g8,4828,0,0,4138
12:15,735,0062,g8,4828,0,0,0
12:20,740,0062,g8,4828,0,0,0
12:25,745,0062,g8,4828,0,0,0
12:30,750,0062,g8,5345,517,517,517
12:35,755,0062,g8,5345,0,517,517
12:40,760,0062,g8,5345,0,0,517
12:45,765,0062,g8,5345,0,0,517
12:50,770,0062,g8,4655,-690,-690,-173
12:55,775,0062,g8,4655,0,-690,-173
13:00,780,0062,g8,4655,0,0,-690
13:05,785,0062,g8,4655,0,0,-690
13:10,790,0062,g8,4655,0,0,-690
13:15,795,0062,g8,4655,0,0,-690
13:20,800,0062,g8,4655,0,0,0
13:25,805,0062,g8,3103,-1552,-1552,-1552
13:30,810,0062,g8,3103,0,-1552,-1552
13:35,815,0062,g8,3103,0,0,-1552
13:40,820,0062,g8,3103,0,0,-1552
13:45,825,0062,g8,3103,0,0,-1552
13:50,830,0062,g8,1897,-1206,-1206,-2758
13:55,835,0062,g8,1897,0,-1206,-1206
14:00,840,0062,g8,1897,0,0,-1206
14:05,845,0062,g8,1897,0,0,-1206
14:10,850,0062,g8,1897,0,0,-1206
14:15,855,0062,g8,1897,0,0,-1206
14:20,860,0062,g8,1897,0,0,0
14:25,865,0062,g8,1897,0,0,0
14:30,870,0062,g8,-889,-2786,-2786,-2786
14:35,875,0062,g8,-889,0,-2786,-2786
14:40,880,0062,g8,-889,0,0,-2786
14:45,885,0062,g8,-2133,-1244,-1244,-4030
14:50,890,0062,g8,-2133,0,-1244,-4030
14:55,895,0062,g8,-2133,0,0,-4030
15:00,900,0062,g8,-2133,0,0,-1244
15:05,905,0062,g8,-2133,0,0,-1244
15:10,910,0062,g8,-2133,0,0,-1244
15:15,915,0062,g8,-2133,0,0,0
15:20,920,0062,g8,-2133,0,0,0
15:25,925,0062,g8,-2133,0,0,0
15:30,930,0062,g8,-4444,-2311,-2311,-2311
15:35,935,0062,g8,-4444,0,-2311,-2311
15:40,940,0062,g8,-4444,0,0,-2311
15:45,945,0062,g8,-5689,-1245,-1245,-3556
15:50,950,0062,g8,-5689,0,-1245,-3556
15:55,955,0062,g8,-5689,0,0,-3556
16:00,960,0062,g8,-5689,0,0,-1245
16:05,965,0062,g8,-5689,0,0,-1245
16:10,970,0062,g8,-5689,0,0,-1245
16:15,975,0062,g8,-5689,0,0,0
16:20,980,0062,g8,-5689,0,0,0
16:25,985,0062,g8,-5689,0,0,0
16:30,990,0062,g8,-8178,-2489,-2489,-2489
16:35,995,0062,g8,-8178,0,-2489,-2489
16:40,1000,0062,g8,-8178,0,0,-2489
16:45,1005,0062,g8,-8178,0,0,-2489
16:50,1010,0062,g8,-9600,-1422,-1422,-3911
16:55,1015,0062,g8,-9600,0,-1422,-3911
17:00,1020,0062,g8,-9600,0,0,-1422
17:05,1025,0062,g8,-9600,0,0,-1422
17:10,1030,0062,g8,-9600,0,0,-1422
17:15,1035,0062,g8,-9600,0,0,-1422
17:20,1040,0062,g8,-9600,0,0,0
17:25,1045,0062,g8,-9600,0,0,0
17:30,1050,0062,g8,-12800,-3200,-3200,-3200
17:35,1055,0062,g8,-12800,0,-3200,-3200
17:40,1060,0062,g8,-12800,0,0,-3200
17:45,1065,0062,g8,-12800,0,0,-3200
17:50,1070,0062,g8,-12622,178,178,-3022
17:55,1075,0062,g8,-12622,0,178,-3022
18:00,1080,0062,g8,-12622,0,0,178
18:05,1085,0062,g8,-12622,0,0,178
18:10,1090,0062,g8,-12622,0,0,178
18:15,1095,0062,g8,-12622,0,0,178
18:20,1100,0062,g8,-12622,0,0,0
18:25,1105,0062,g8,-12622,0,0,0
18:30,1110,0062,g8,-12622,0,0,0
18:35,1115,0062,g8,-12622,0,0,0
18:40,1120,0062,g8,-12622,0,0,0
18:45,1125,0062,g8,-12622,0,0,0
18:50,1130,0062,g8,-13689,-1067,-1067,-1067
18:55,1135,0062,g8,-13689,0,-1067,-1067
19:00,1140,0062,g8,-13689,0,0,-1067
19:05,1145,0062,g8,-13689,0,0,-1067
19:10,1150,0062,g8,-13689,0,0,-1067
19:15,1155,0062,g8,-13689,0,0,-1067
19:20,1160,0062,g8,-13689,0,0,0
19:25,1165,0062,g8,-14222,-533,-533,-533
19:30,1170,0062,g8,-14222,0,-533,-533
19:35,1175,0062,g8,-14222,0,0,-533
19:40,1180,0062,g8,-14222,0,0,-533
19:45,1185,0062,g8,-15467,-1245,-1245,-1778
19:50,1190,0062,g8,-15467,0,-1245,-1778
19:55,1195,0062,g8,-15467,0,0,-1245
20:00,1200,0062,g8,-15467,0,0,-1245
20:05,1205,0062,g8,-15467,0,0,-1245
20:10,1210,0062,g8,-15467,0,0,-1245
20:15,1215,0062,g8,-15467,0,0,0
20:20,1220,0062,g8,-15467,0,0,0
20:25,1225,0062,g8,-15467,0,0,0
20:30,1230,0062,g8,-16711,-1244,-1244,-1244
20:35,1235,0062,g8,-16711,0,-1244,-1244
20:40,1240,0062,g8,-16711,0,0,-1244
20:45,1245,0062,g8,-16711,0,0,-1244
20:50,1250,0062,g8,-16711,0,0,-1244
20:55,1255,0062,g8,-16711,0,0,-1244
21:00,1260,0062,g8,-16711,0,0,0
21:05,1265,0062,g8,-16711,0,0,0
21:10,1270,0062,g8,-16711,0,0,0
21:15,1275,0062,g8,-16711,0,0,0
21:20,1280,0062,g8,-16711,0,0,0
21:25,1285,0062,g8,-16711,0,0,0
21:30,1290,0062,g8,-16711,0,0,0
21:35,1295,0062,g8,-16711,0,0,0
21:40,1300,0062,g8,-16711,0,0,0
21:45,1305,0062,g8,-16711,0,0,0
21:50,1310,0062,g8,-16711,0,0,0
21:55,1315,0062,g8,-16711,0,0,0
22:00,1320,0062,g8,-16711,0,0,0
22:05,1325,0062,g8,-16711,0,0,0
22:10,1330,0062,g8,-16711,0,0,0
22:15,1335,0062,g8,-16711,0,0,0
22:20,1340,0062,g8,-16711,0,0,0
22:25,1345,0062,g8,-16711,0,0,0
22:30,1350,0062,g8,-16711,0,0,0
22:35,1355,0062,g8,-16711,0,0,0
22:40,1360,0062,g8,-16711,0,0,0
22:45,1365,0062,g8,-16711,0,0,0
22:50,1370,0062,g8,-16711,0,0,0
22:55,1375,0062,g8,-16711,0,0,0
23:00,1380,0062,g8,-16711,0,0,0
23:05,1385,0062,g8,-16711,0,0,0
23:10,1390,0062,g8,-16711,0,0,0
23:15,1395,0062,g8,-16711,0,0,0
23:16,1396,0062,g8,-16711,,,
23:20,1400,0062,g8,-16711,0,0,0
09:00,540,0063,g9,0,,,
09:05,545,0063,g9,0,0,,
09:10,550,0063,g9,0,0,0,
09:15,555,0063,g9,0,0,0,
09:20,560,0063,g9,0,0,0,
09:25,565,0063,g9,0,0,0,
09:30,570,0063,g9,0,0,0,0
09:35,575,0063,g9,0,0,0,0
09:40,580,0063,g9,0,0,0,0
09:45,585,0063,g9,0,0,0,0
09:50,590,0063,g9,0,0,0,0
09:55,595,0063,g9,0,0,0,0
10:00,600,0063,g9,0,0,0,0
10:05,605,0063,g9,0,0,0,0
10:10,610,0063,g9,0,0,0,0
10:15,615,0063,g9,0,0,0,0
10:20,620,0063,g9,0,0,0,0
10:25,625,0063,g9,0,0,0,0
10:30,630,0063,g9,0,0,0,0
10:35,635,0063,g9,0,0,0,0
10:40,640,0063,g9,0,0,0,0
10:45,645,0063,g9,0,0,0,0
10:50,650,0063,g9,0,0,0,0
10:55,655,0063,g9,0,0,0,0
11:00,660,0063,g9,0,0,0,0
11:05,665,0063,g9,0,0,0,0
11:10,670,0063,g9,0,0,0,0
11:15,675,0063,g9,0,0,0,0
11:20,680,0063,g9,0,0,0,0
11:25,685,0063,g9,0,0,0,0
11:30,690,0063,g9,0,0,0,0
11:35,695,0063,g9,0,0,0,0
11:40,700,0063,g9,0,0,0,0
11:45,705,0063,g9,0,0,0,0
11:50,710,0063,g9,0,0,0,0
11:55,715,0063,g9,0,0,0,0
12:00,720,0063,g9,0,0,0,0
12:05,725,0063,g9,0,0,0,0
12:10,730,0063,g9,0,0,0,0
12:15,735,0063,g9,0,0,0,0
12:20,740,0063,g9,0,0,0,0
12:25,745,0063,g9,0,0,0,0
12:30,750,0063,g9,0,0,0,0
12:35,755,0063,g9,0,0,0,0
12:40,760,0063,g9,0,0,0,0
12:45,765,0063,g9,0,0,0,0
12:50,770,0063,g9,0,0,0,0
12:55,775,0063,g9,0,0,0,0
13:00,780,0063,g9,0,0,0,0
13:05,785,0063,g9,0,0,0,0
13:10,790,0063,g9,0,0,0,0
13:15,795,0063,g9,0,0,0,0
13:20,800,0063,g9,0,0,0,0
13:25,805,0063,g9,-1067,-1067,-1067,-1067
13:30,810,0063,g9,-1067,0,-1067,-1067
13:35,815,0063,g9,-1067,0,0,-1067
13:40,820,0063,g9,-1067,0,0,-1067
13:45,825,0063,g9,-1067,0,0,-1067
13:50,830,0063,g9,-1333,-266,-266,-1333
13:55,835,0063,g9,-1333,0,-266,-266
14:00,840,0063,g9,-1333,0,0,-266
14:05,845,0063,g9,-1333,0,0,-266
14:10,850,0063,g9,-1333,0,0,-266
14:15,855,0063,g9,-1333,0,0,-266
14:20,860,0063,g9,-1333,0,0,0
14:25,865,0063,g9,-1333,0,0,0
14:30,870,0063,g9,-3378,-2045,-2045,-2045
14:35,875,0063,g9,-3378,0,-2045,-2045
14:40,880,0063,g9,-3378,0,0,-2045
14:45,885,0063,g9,-1244,2134,2134,89
14:50,890,0063,g9,-1244,0,2134,89
14:55,895,0063,g9,-1244,0,0,89
15:00,900,0063,g9,-1244,0,0,2134
15:05,905,0063,g9,-1244,0,0,2134
15:10,910,0063,g9,-1244,0,0,2134
15:15,915,0063,g9,-1244,0,0,0
15:20,920,0063,g9,-1244,0,0,0
15:25,925,0063,g9,-1244,0,0,0
15:30,930,0063,g9,-3822,-2578,-2578,-2578
15:35,935,0063,g9,-3822,0,-2578,-2578
15:40,940,0063,g9,-3822,0,0,-2578
15:45,945,0063,g9,-5333,-1511,-1511,-4089
15:50,950,0063,g9,-5333,0,-1511,-4089
15:55,955,0063,g9,-5333,0,0,-4089
16:00,960,0063,g9,-5333,0,0,-1511
16:05,965,0063,g9,-5333,0,0,-1511
16:10,970,0063,g9,-5333,0,0,-1511
16:15,975,0063,g9,-5333,0,0,0
16:20,980,0063,g9,-5333,0,0,0
16:25,985,0063,g9,-5333,0,0,0
16:30,990,0063,g9,-1778,3555,3555,3555
16:35,995,0063,g9,-1778,0,3555,3555
16:40,1000,0063,g9,-1778,0,0,3555
16:45,1005,0063,g9,-1778,0,0,3555
16:50,1010,0063,g9,-2044,-266,-266,3289
16:55,1015,0063,g9,-2044,0,-266,3289
17:00,1020,0063,g9,-2044,0,0,-266
17:05,1025,0063,g9,-2044,0,0,-266
17:10,1030,0063,g9,-2044,0,0,-266
17:15,1035,0063,g9,-2044,0,0,-266
17:20,1040,0063,g9,-2044,0,0,0
17:25,1045,0063,g9,-2044,0,0,0
17:30,1050,0063,g9,-2489,-445,-445,-445
17:35,1055,0063,g9,-2489,0,-445,-445
17:40,1060,0063,g9,-2489,0,0,-445
17:45,1065,0063,g9,-2489,0,0,-445
17:50,1070,0063,g9,-1689,800,800,355
17:55,1075,0063,g9,-1689,0,800,355
18:00,1080,0063,g9,-1689,0,0,800
18:05,1085,0063,g9,-1689,0,0,800
18:10,1090,0063,g9,-1689,0,0,800
18:15,1095,0063,g9,-1689,0,0,800
18:20,1100,0063,g9,-1689,0,0,0
18:25,1105,0063,g9,-2311,-622,-622,-622
18:30,1110,0063,g9,-2311,0,-622,-622
18:35,1115,0063,g9,-2311,0,0,-622
18:40,1120,0063,g9,-2311,0,0,-622
18:45,1125,0063,g9,-2311,0,0,-622
18:50,1130,0063,g9,-2311,0,0,-622
18:55,1135,0063,g9,-2311,0,0,0
19:00,1140,0063,g9,-2311,0,0,0
19:05,1145,0063,g9,-2311,0,0,0
19:10,1150,0063,g9,-2311,0,0,0
19:15,1155,0063,g9,-2311,0,0,0
19:20,1160,0063,g9,-2311,0,0,0
19:25,1165,0063,g9,-2489,-178,-178,-178
19:30,1170,0063,g9,-2489,0,-178,-178
19:35,1175,0063,g9,-2489,0,0,-178
19:40,1180,0063,g9,-2489,0,0,-178
19:45,1185,0063,g9,-2489,0,0,-178
19:50,1190,0063,g9,-2489,0,0,-178
19:55,1195,0063,g9,-2489,0,0,0
20:00,1200,0063,g9,-2489,0,0,0
20:05,1205,0063,g9,-2489,0,0,0
20:10,1210,0063,g9,-2489,0,0,0
20:15,1215,0063,g9,-2489,0,0,0
20:20,1220,0063,g9,-2489,0,0,0
20:25,1225,0063,g9,-2489,0,0,0
20:30,1230,0063,g9,-3644,-1155,-1155,-1155
20:35,1235,0063,g9,-3644,0,-1155,-1155
20:40,1240,0063,g9,-3644,0,0,-1155
20:45,1245,0063,g9,-2311,1333,1333,178
20:50,1250,0063,g9,-2311,0,1333,178
20:55,1255,0063,g9,-2311,0,0,178
21:00,1260,0063,g9,-2311,0,0,1333
21:05,1265,0063,g9,-2311,0,0,1333
21:10,1270,0063,g9,-2311,0,0,1333
21:15,1275,0063,g9,-2311,0,0,0
21:20,1280,0063,g9,-2311,0,0,0
21:25,1285,0063,g9,-2311,0,0,0
21:30,1290,0063,g9,-4000,-1689,-1689,-1689
21:35,1295,0063,g9,-4000,0,-1689,-1689
21:40,1300,0063,g9,-4000,0,0,-1689
21:45,1305,0063,g9,-3378,622,622,-1067
21:50,1310,0063,g9,-3378,0,622,-1067
21:55,1315,0063,g9,-3378,0,0,-1067
22:00,1320,0063,g9,-3378,0,0,622
22:05,1325,0063,g9,-3378,0,0,622
22:10,1330,0063,g9,-3378,0,0,622
22:15,1335,0063,g9,-3378,0,0,0
22:20,1340,0063,g9,-3378,0,0,0
22:25,1345,0063,g9,-3378,0,0,0
22:30,1350,0063,g9,-4800,-1422,-1422,-1422
22:35,1355,0063,g9,-4800,0,-1422,-1422
22:40,1360,0063,g9,-4800,0,0,-1422
22:45,1365,0063,g9,-4800,0,0,-1422
22:50,1370,0063,g9,-4800,0,0,-1422
22:55,1375,0063,g9,-4800,0,0,-1422
23:00,1380,0063,g9,-4800,0,0,0
23:05,1385,0063,g9,-4800,0,0,0
23:10,1390,0063,g9,-4800,0,0,0
23:15,1395,0063,g9,-4800,0,0,0
23:16,1396,0063,g9,-4800,,,
23:20,1400,0063,g9,-4800,0,0,0
09:00,540,0064,g1,0,,,
09:05,545,0064,g1,0,0,,
09:10,550,0064,g1,0,0,0,
09:15,555,0064,g1,0,0,0,
09:20,560,0064,g1,0,0,0,
09:25,565,0064,g1,0,0,0,
09:30,570,0064,g1,0,0,0,0
09:35,575,0064,g1,0,0,0,0
09:40,580,0064,g1,0,0,0,0
09:45,585,0064,g1,0,0,0,0
09:50,590,0064,g1,0,0,0,0
09:55,595,0064,g1,0,0,0,0
10:00,600,0064,g1,0,0,0,0
10:05,605,0064,g1,0,0,0,0
10:10,610,0064,g1,0,0,0,0
10:15,615,0064,g1,0,0,0,0
10:20,620,0064,g1,0,0,0,0
10:25,625,0064,g1,-267,-267,-267,-267
10:30,630,0064,g1,-267,0,-267,-267
10:35,635,0064,g1,-267,0,0,-267
10:40,640,0064,g1,-1244,-977,-977,-1244
10:45,645,0064,g1,-1244,0,-977,-1244
10:50,650,0064,g1,-1244,0,0,-1244
10:55,655,0064,g1,-1244,0,0,-977
11:00,660,0064,g1,-533,711,711,-266
11:05,665,0064,g1,-533,0,711,-266
11:10,670,0064,g1,-533,0,0,711
11:15,675,0064,g1,-533,0,0,711
11:20,680,0064,g1,-533,0,0,711
11:25,685,0064,g1,-533,0,0,711
11:30,690,0064,g1,4569,5102,5102,5102
11:35,695,0064,g1,4569,0,5102,5102
11:40,700,0064,g1,4569,0,0,5102
11:45,705,0064,g1,3362,-1207,-1207,3895
11:50,710,0064,g1,3362,0,-1207,3895
11:55,715,0064,g1,3362,0,0,3895
12:00,720,0064,g1,3362,0,0,-1207
12:05,725,0064,g1,3362,0,0,-1207
12:10,730,0064,g1,3362,0,0,-1207
12:15,735,0064,g1,3362,0,0,0
12:20,740,0064,g1,3362,0,0,0
12:25,745,0064,g1,3362,0,0,0
12:30,750,0064,g1,1466,-1896,-1896,-1896
12:35,755,0064,g1,1466,0,-1896,-1896
12:40,760,0064,g1,1466,0,0,-1896
12:45,765,0064,g1,1466,0,0,-1896
12:50,770,0064,g1,1034,-432,-432,-2328
12:55,775,0064,g1,1034,0,-432,-2328
13:00,780,0064,g1,1034,0,0,-432
13:05,785,0064,g1,1034,0,0,-432
13:10,790,0064,g1,1034,0,0,-432
13:15,795,0064,g1,1034,0,0,-432
13:20,800,0064,g1,1034,0,0,0
13:25,805,0064,g1,-1956,-2990,-2990,-2990
13:30,810,0064,g1,-1956,0,-2990,-2990
13:35,815,0064,g1,-1956,0,0,-2990
13:40,820,0064,g1,-1956,0,0,-2990
13:45,825,0064,g1,-1956,0,0,-2990
13:50,830,0064,g1,-3289,-1333,-1333,-4323
13:55,835,0064,g1,-3289,0,-1333,-1333
14:00,840,0064,g1,-3289,0,0,-1333
14:05,845,0064,g1,-3289,0,0,-1333
14:10,850,0064,g1,-3289,0,0,-1333
14:15,855,0064,g1,-3289,0,0,-1333
14:20,860,0064,g1,-3289,0,0,0
14:25,865,0064,g1,-3289,0,0,0
14:30,870,0064,g1,-6044,-2755,-2755,-2755
14:35,875,0064,g1,-6044,0,-2755,-2755
14:40,880,0064,g1,-6044,0,0,-2755
14:45,885,0064,g1,-6578,-534,-534,-3289
14:50,890,0064,g1,-6578,0,-534,-3289
14:55,895,0064,g1,-6578,0,0,-3289
15:00,900,0064,g1,-6578,0,0,-534
15:05,905,0064,g1,-6578,0,0,-534
15:10,910,0064,g1,-6578,0,0,-534
15:15,915,0064,g1,-6578,0,0,0
15:20,920,0064,g1,-6578,0,0,0
15:25,925,0064,g1,-6578,0,0,0
15:30,930,0064,g1,3534,10112,10112,10112
15:35,935,0064,g1,3534,0,10112,10112
15:40,940,0064,g1,3534,0,0,10112
15:45,945,0064,g1,4483,949,949,11061
15:50,950,0064,g1,4483,0,949,11061
15:55,955,0064,g1,4483,0,0,11061
16:00,960,0064,g1,4483,0,0,949
16:05,965,0064,g1,4483,0,0,949
16:10,970,0064,g1,4483,0,0,949
16:15,975,0064,g1,4483,0,0,0
16:20,980,0064,g1,4483,0,0,0
16:25,985,0064,g1,4483,0,0,0
16:30,990,0064,g1,3448,-1035,-1035,-1035
16:35,995,0064,g1,3448,0,-1035,-1035
16:40,1000,0064,g1,3448,0,0,-1035
16:45,1005,0064,g1,3448,0,0,-1035
16:50,1010,0064,g1,3448,0,0,-1035
16:55,1015,0064,g1,3448,0,0,-1035
17:00,1020,0064,g1,3448,0,0,0
17:05,1025,0064,g1,3448,0,0,0
17:10,1030,0064,g1,3448,0,0,0
17:15,1035,0064,g1,3448,0,0,0
17:20,1040,0064,g1,3448,0,0,0
17:25,1045,0064,g1,3448,0,0,0
17:30,1050,0064,g1,4655,1207,1207,1207
17:35,1055,0064,g1,4655,0,1207,1207
17:40,1060,0064,g1,4655,0,0,1207
17:45,1065,0064,g1,4655,0,0,1207
17:50,1070,0064,g1,3362,-1293,-1293,-86
17:55,1075,0064,g1,3362,0,-1293,-86
18:00,1080,0064,g1,3362,0,0,-1293
18:05,1085,0064,g1,3362,0,0,-1293
18:10,1090,0064,g1,3362,0,0,-1293
18:15,1095,0064,g1,3362,0,0,-1293
18:20,1100,0064,g1,3362,0,0,0
18:25,1105,0064,g1,1034,-2328,-2328,-2328
18:30,1110,0064,g1,1034,0,-2328,-2328
18:35,1115,0064,g1,1034,0,0,-2328
18:40,1120,0064,g1,1034,0,0,-2328
18:45,1125,0064,g1,1034,0,0,-2328
18:50,1130,0064,g1,172,-862,-862,-3190
18:55,1135,0064,g1,172,0,-862,-862
19:00,1140,0064,g1,172,0,0,-862
19:05,1145,0064,g1,172,0,0,-862
19:10,1150,0064,g1,172,0,0,-862
19:15,1155,0064,g1,172,0,0,-862
19:20,1160,0064,g1,172,0,0,0
19:25,1165,0064,g1,-2489,-2661,-2661,-2661
19:30,1170,0064,g1,-2489,0,-2661,-2661
19:35,1175,0064,g1,-2489,0,0,-2661
19:40,1180,0064,g1,-2489,0,0,-2661
19:45,1185,0064,g1,-1867,622,622,-2039
19:50,1190,0064,g1,-1867,0,622,-2039
19:55,1195,0064,g1,-1867,0,0,622
20:00,1200,0064,g1,-1867,0,0,622
20:05,1205,0064,g1,-1867,0,0,622
20:10,1210,0064,g1,-1867,0,0,622
20:15,1215,0064,g1,-1867,0,0,0
20:20,1220,0064,g1,-1867,0,0,0
20:25,1225,0064,g1,-1867,0,0,0
20:30,1230,0064,g1,-3644,-1777,-1777,-1777
20:35,1235,0064,g1,-3644,0,-1777,-1777
20:40,1240,0064,g1,-3644,0,0,-1777
20:45,1245,0064,g1,-4178,-534,-534,-2311
20:50,1250,0064,g1,-4178,0,-534,-2311
20:55,1255,0064,g1,-4178,0,0,-2311
21:00,1260,0064,g1,-4178,0,0,-534
21:05,1265,0064,g1,-4178,0,0,-534
21:10,1270,0064,g1,-4178,0,0,-534
21:15,1275,0064,g1,-4178,0,0,0
21:20,1280,0064,g1,-4178,0,0,0
21:25,1285,0064,g1,-4178,0,0,0
21:30,1290,0064,g1,3534,7712,7712,7712
21:35,1295,0064,g1,3534,0,7712,7712
21:40,1300,0064,g1,3534,0,0,7712
21:45,1305,0064,g1,2586,-948,-948,6764
21:50,1310,0064,g1,2586,0,-948,6764
21:55,1315,0064,g1,2586,0,0,6764
22:00,1320,0064,g1,2586,0,0,-948
22:05,1325,0064,g1,2586,0,0,-948
22:10,1330,0064,g1,2586,0,0,-948
22:15,1335,0064,g1,2586,0,0,0
22:20,1340,0064,g1,2586,0,0,0
22:25,1345,0064,g1,2586,0,0,0
22:30,1350,0064,g1,2586,0,0,0
22:35,1355,0064,g1,2586,0,0,0
22:40,1360,0064,g1,2586,0,0,0
22:45,1365,0064,g1,2586,0,0,0
22:50,1370,0064,g1,2586,0,0,0
22:55,1375,0064,g1,2586,0,0,0
23:00,1380,0064,g1,2586,0,0,0
23:05,1385,0064,g1,2586,0,0,0
23:10,1390,0064,g1,2586,0,0,0
23:15,1395,0064,g1,2586,0,0,0
23:16,1396,0064,g1,2586,,,
23:20,1400,0064,g1,2586,0,0,0
09:00,540,0065,g2,0,,,
09:05,545,0065,g2,0,0,,
09:10,550,0065,g2,0,0,0,
09:15,555,0065,g2,0,0,0,
09:20,560,0065,g2,0,0,0,
09:25,565,0065,g2,0,0,0,
09:30,570,0065,g2,0,0,0,0
09:35,575,0065,g2,0,0,0,0
09:40,580,0065,g2,0,0,0,0
09:45,585,0065,g2,0,0,0,0
09:50,590,0065,g2,0,0,0,0
09:55,595,0065,g2,0,0,0,0
10:00,600,0065,g2,0,0,0,0
10:05,605,0065,g2,0,0,0,0
10:10,610,0065,g2,0,0,0,0
10:15,615,0065,g2,0,0,0,0
10:20,620,0065,g2,0,0,0,0
10:25,625,0065,g2,0,0,0,0
10:30,630,0065,g2,0,0,0,0
10:35,635,0065,g2,0,0,0,0
10:40,640,0065,g2,-178,-178,-178,-178
10:45,645,0065,g2,-178,0,-178,-178
10:50,650,0065,g2,-178,0,0,-178
10:55,655,0065,g2,-178,0,0,-178
11:00,660,0065,g2,-1067,-889,-889,-1067
11:05,665,0065,g2,-1067,0,-889,-1067
11:10,670,0065,g2,-1067,0,0,-889
11:15,675,0065,g2,-1067,0,0,-889
11:20,680,0065,g2,-1067,0,0,-889
11:25,685,0065,g2,-1067,0,0,-889
11:30,690,0065,g2,-2311,-1244,-1244,-1244
11:35,695,0065,g2,-2311,0,-1244,-1244
11:40,700,0065,g2,-2311,0,0,-1244
11:45,705,0065,g2,259,2570,2570,1326
11:50,710,0065,g2,259,0,2570,1326
11:55,715,0065,g2,259,0,0,1326
12:00,720,0065,g2,259,0,0,2570
12:05,725,0065,g2,259,0,0,2570
12:10,730,0065,g2,259,0,0,2570
12:15,735,0065,g2,259,0,0,0
12:20,740,0065,g2,259,0,0,0
12:25,745,0065,g2,259,0,0,0
12:30,750,0065,g2,4828,4569,4569,4569
12:35,755,0065,g2,4828,0,4569,4569
12:40,760,0065,g2,4828,0,0,4569
12:45,765,0065,g2,4828,0,0,4569
12:50,770,0065,g2,3879,-949,-949,3620
12:55,775,0065,g2,3879,0,-949,3620
13:00,780,0065,g2,3879,0,0,-949
